drug_id,cellline_id,cancer_type,IC50,IC50_predicted
46191454,ACH-000104,ALL,-0.4902,-0.8034
46191454,ACH-000372,ALL,0.5135,-0.3139
46191454,ACH-000937,ALL,-0.0611,-0.6001
46191454,ACH-000197,ALL,2.1283,1.9716
9884685,ACH-000104,ALL,-1.0263,-2.0524
9884685,ACH-000938,ALL,-3.5719,-2.2307
9884685,ACH-000937,ALL,-1.3990,-1.3513
6852167,ACH-000105,ALL,0.4182,0.0086
6852167,ACH-000960,ALL,-0.0755,0.1657
6852167,ACH-000636,ALL,-1.1161,-0.0549
9967941,ACH-000981,ALL,3.8699,3.0444
9967941,ACH-000937,ALL,3.7648,3.2800
9903786,ACH-000070,ALL,-0.9830,0.5277
9903786,ACH-000795,ALL,1.7923,1.5725
9903786,ACH-000372,ALL,2.0191,1.3842
9903786,ACH-000937,ALL,1.2257,1.4117
9903786,ACH-000059,ALL,1.3780,1.3822
16722836,ACH-000105,ALL,-0.7664,-1.2174
16722836,ACH-000061,ALL,0.1385,0.6278
16722836,ACH-000795,ALL,-0.3975,0.4829
16722836,ACH-000372,ALL,1.7581,0.3418
42642645,ACH-000981,ALL,-0.0360,-1.1027
42642645,ACH-000061,ALL,-0.0813,0.0041
42642645,ACH-000636,ALL,-0.9203,-1.3878
9810884,ACH-001106,ALL,3.2254,2.7678
9810884,ACH-000937,ALL,2.6141,2.6317
9956222,ACH-000981,ALL,-0.3152,0.6179
9956222,ACH-000104,ALL,0.4772,-1.6626
9956222,ACH-000874,ALL,0.0001,0.3099
9956222,ACH-000059,ALL,0.7357,0.5995
9911830,ACH-000981,ALL,-0.6180,-0.8322
9911830,ACH-000795,ALL,-0.8068,-0.1680
9911830,ACH-000372,ALL,-0.3429,-0.1509
9911830,ACH-000960,ALL,-0.7156,-0.0687
9911830,ACH-000197,ALL,0.4651,0.5314
5494449,ACH-000059,ALL,-2.1967,-1.9243
5494449,ACH-000953,ALL,3.1085,0.9212
16725726,ACH-000070,ALL,-1.0191,-0.6987
24772860,ACH-000070,ALL,-3.3087,-3.5817
24772860,ACH-000938,ALL,-3.8937,-3.5625
447912,ACH-000070,ALL,2.6483,1.8364
447912,ACH-001106,ALL,2.5133,2.4241
447912,ACH-000104,ALL,3.4654,2.5099
447912,ACH-000960,ALL,3.4446,2.7729
447912,ACH-000636,ALL,2.3751,2.4766
5291,ACH-000104,ALL,2.5528,2.5674
5113032,ACH-000105,ALL,4.8456,4.0836
5113032,ACH-000938,ALL,4.8216,4.3597
5113032,ACH-000636,ALL,4.0888,4.1877
5113032,ACH-000874,ALL,5.0477,4.4693
5113032,ACH-000953,ALL,4.6149,4.8734
66577006,ACH-000061,ALL,3.6698,3.9757
66577006,ACH-000938,ALL,3.2875,3.2740
16038120,ACH-000061,ALL,3.0383,0.6910
16038120,ACH-000953,ALL,2.0601,0.7915
11626560,ACH-000981,ALL,1.9396,1.6201
10302451,ACH-001106,ALL,1.7818,1.4029
10302451,ACH-000795,ALL,2.8162,1.7522
10302451,ACH-000938,ALL,2.6406,0.7049
10302451,ACH-000953,ALL,3.0723,2.3207
76044,ACH-001106,ALL,-0.1618,-0.9098
76044,ACH-000874,ALL,-0.4431,-1.0670
16760646,ACH-000061,ALL,-0.4065,-0.3740
16760646,ACH-001106,ALL,-0.1180,-0.5942
16760646,ACH-000104,ALL,-0.7157,-1.0802
16760646,ACH-000960,ALL,1.3222,-0.1414
3062316,ACH-000981,ALL,0.2513,0.6279
3062316,ACH-001106,ALL,0.5298,-1.9893
3062316,ACH-000938,ALL,-1.6787,-2.1439
5311510,ACH-000070,ALL,1.9431,1.1822
5311510,ACH-000105,ALL,-1.9416,1.2177
5311510,ACH-000960,ALL,1.0915,1.8931
644215,ACH-000105,ALL,-2.5231,-3.8709
644215,ACH-000104,ALL,-2.8352,-1.7780
644215,ACH-000938,ALL,-3.1275,-3.3597
24825971,ACH-000981,ALL,1.7872,2.0313
24825971,ACH-000061,ALL,2.1315,1.6302
24825971,ACH-000937,ALL,1.0832,1.6119
9549184,ACH-000070,ALL,0.6220,-1.3139
9549184,ACH-000981,ALL,2.7984,2.0488
11844351,ACH-001106,ALL,2.5491,1.8860
11844351,ACH-000874,ALL,3.0052,2.3107
49821040,ACH-000981,ALL,2.7015,2.9797
49821040,ACH-000636,ALL,3.8257,2.9440
49821040,ACH-000197,ALL,4.5732,4.2796
10461815,ACH-000061,ALL,3.5761,2.6416
11364421,ACH-000070,ALL,-4.0621,-3.4715
11364421,ACH-000981,ALL,-3.4743,-2.2536
11364421,ACH-000937,ALL,-3.8248,-2.2820
11364421,ACH-000636,ALL,-4.4249,-3.0911
11364421,ACH-000874,ALL,-3.4642,-3.2725
20635522,ACH-000960,ALL,2.2556,2.6046
20635522,ACH-000953,ALL,1.7802,3.1071
16663089,ACH-000070,ALL,-1.2451,0.5452
16663089,ACH-000105,ALL,0.6954,0.5747
16663089,ACH-000061,ALL,3.3035,1.4813
16663089,ACH-000960,ALL,1.7170,1.2380
4993,ACH-000104,ALL,2.2902,2.9785
4993,ACH-000938,ALL,2.3751,2.3611
49836027,ACH-000795,ALL,-1.3059,-1.0653
49836027,ACH-000960,ALL,-0.4328,-1.9010
10172943,ACH-000061,ALL,-1.3563,-1.5239
10172943,ACH-000059,ALL,-1.3699,-2.4676
10172943,ACH-000197,ALL,-1.4085,0.2613
9826308,ACH-000061,ALL,-2.4313,-3.2414
9826308,ACH-000960,ALL,-0.7481,-3.6440
4261,ACH-000105,ALL,-1.6735,-0.2829
4261,ACH-001106,ALL,-0.8482,0.0704
7251185,ACH-000104,ALL,1.2331,2.3496
7251185,ACH-000938,ALL,1.2938,1.7317
7251185,ACH-000937,ALL,2.3789,2.3733
7251185,ACH-000059,ALL,1.4389,2.2849
462382,ACH-000105,ALL,-0.6034,-1.0269
462382,ACH-000937,ALL,-1.7374,-0.2727
462382,ACH-000874,ALL,1.9434,-0.6555
11626927,ACH-000070,ALL,2.9036,3.1640
11626927,ACH-000937,ALL,3.6753,3.5881
11626927,ACH-000636,ALL,3.5389,3.4473
9907093,ACH-000061,ALL,2.6153,3.3128
9907093,ACH-000937,ALL,4.4777,3.6378
9907093,ACH-000953,ALL,4.5102,3.7916
65110,ACH-000547,BLCA,8.5933,7.9509
6710780,ACH-000973,BLCA,-5.3740,-4.9898
6710780,ACH-000242,BLCA,-2.7908,-2.8199
6710780,ACH-000522,BLCA,-4.7539,-4.6487
84691,ACH-000896,BLCA,2.2567,2.5918
84691,ACH-000802,BLCA,1.0363,1.8661
84691,ACH-000486,BLCA,2.1942,2.7085
6253,ACH-000905,BLCA,-0.8778,-0.5453
148124,ACH-000973,BLCA,-6.4278,-6.8448
148124,ACH-000486,BLCA,-4.0427,-5.6724
126941,ACH-000802,BLCA,0.1113,-0.3338
126941,ACH-000566,BLCA,0.3461,-0.1526
444795,ACH-000486,BLCA,4.0244,4.1689
444795,ACH-000384,BLCA,4.0930,4.1981
123631,ACH-000566,BLCA,1.4177,0.6350
24978538,ACH-000802,BLCA,2.1100,1.9449
5311,ACH-000802,BLCA,1.1589,0.5775
5311,ACH-000566,BLCA,1.9094,0.9719
5311,ACH-000522,BLCA,1.4123,0.5934
644241,ACH-000547,BLCA,3.8740,3.2410
644241,ACH-000384,BLCA,3.6018,3.4848
6918454,ACH-000547,BLCA,3.2415,3.1737
6918454,ACH-000242,BLCA,4.3094,1.7863
6918454,ACH-000522,BLCA,2.0253,1.5915
6918289,ACH-000566,BLCA,-3.1350,-2.5752
11960529,ACH-000142,BLCA,4.1280,3.7058
216326,ACH-000973,BLCA,2.4428,3.5831
6450551,ACH-000896,BLCA,3.1594,2.3088
6450551,ACH-000242,BLCA,0.5801,2.6766
11152667,ACH-000973,BLCA,-0.6383,-1.4340
11152667,ACH-000896,BLCA,-0.7697,-0.1576
11152667,ACH-000566,BLCA,-0.3142,-0.3837
9943465,ACH-000242,BLCA,1.2094,3.0318
9943465,ACH-000566,BLCA,3.1456,2.2671
9943465,ACH-000384,BLCA,3.2045,2.5451
126565,ACH-000547,BLCA,2.3415,-0.0057
176158,ACH-000905,BLCA,2.8241,3.7955
176158,ACH-000973,BLCA,3.1827,3.6806
176158,ACH-000142,BLCA,3.3884,4.2861
176158,ACH-000384,BLCA,5.2272,4.4433
6505803,ACH-000547,BLCA,0.3223,-1.0717
6505803,ACH-000384,BLCA,-3.1401,-1.5141
10341154,ACH-000973,BLCA,2.1410,2.9093
10341154,ACH-000242,BLCA,2.6749,2.8301
11667893,ACH-000802,BLCA,1.3324,2.5808
11667893,ACH-000142,BLCA,2.7956,2.7276
11667893,ACH-000720,BLCA,2.6676,2.3584
5278396,ACH-000973,BLCA,1.9113,3.1249
5278396,ACH-000547,BLCA,4.6495,4.3111
300471,ACH-000896,BLCA,-4.8576,-2.9943
24776445,ACH-000973,BLCA,3.0404,4.0905
24776445,ACH-000142,BLCA,4.1927,4.2532
10077147,ACH-000547,BLCA,4.7760,2.7380
10077147,ACH-000545,BLCA,0.8142,1.4706
11327430,ACH-000142,BLCA,1.8834,2.6475
11327430,ACH-000242,BLCA,3.2151,2.7747
11327430,ACH-000566,BLCA,2.6533,2.2314
10459196,ACH-000802,BLCA,2.9145,3.9209
10459196,ACH-000142,BLCA,4.2600,4.5093
10459196,ACH-000547,BLCA,5.4947,4.9295
156422,ACH-000566,BLCA,3.7384,4.0119
11624601,ACH-000142,BLCA,3.9566,4.3103
11624601,ACH-000547,BLCA,4.7670,4.8813
11624601,ACH-000486,BLCA,4.1699,4.2620
10384072,ACH-000486,BLCA,1.3946,2.1280
10384072,ACH-000720,BLCA,1.8553,1.9792
11433190,ACH-000384,BLCA,0.9999,3.8889
11433190,ACH-000720,BLCA,4.3006,3.5383
11433190,ACH-000545,BLCA,2.1876,3.0894
1401,ACH-000973,BLCA,0.8168,2.7415
9914412,ACH-000973,BLCA,2.5300,1.2347
9914412,ACH-000566,BLCA,1.3865,1.5540
9914412,ACH-000384,BLCA,1.1052,2.7450
44450571,ACH-000545,BLCA,2.0292,2.8892
46930998,ACH-000896,BLCA,2.4176,1.7215
46930998,ACH-000547,BLCA,2.6472,1.8964
46930998,ACH-000545,BLCA,0.3910,1.5441
5330286,ACH-000973,BLCA,1.8979,0.6619
5330286,ACH-000384,BLCA,-0.0519,1.8637
5330286,ACH-000720,BLCA,2.2621,1.6814
11977753,ACH-000242,BLCA,0.5252,-2.3623
11977753,ACH-000720,BLCA,-2.8397,-2.6700
9826528,ACH-000905,BLCA,0.8599,-0.6142
9826528,ACH-000720,BLCA,0.9079,-1.6394
9826528,ACH-000545,BLCA,-1.3378,-2.6655
2314623,ACH-000802,BLCA,3.9008,3.4331
2314623,ACH-000473,BLCA,4.3455,3.8811
2314623,ACH-000384,BLCA,3.9331,4.2508
2314623,ACH-000018,BLCA,2.8880,3.9731
9938202,ACH-000547,BLCA,3.7321,4.0215
85668777,ACH-000896,BLCA,6.2917,5.7287
85668777,ACH-000486,BLCA,6.5232,5.4952
51371303,ACH-000905,BLCA,3.7601,3.3134
11609586,ACH-000905,BLCA,1.4104,2.4410
11609586,ACH-000802,BLCA,1.6047,2.3010
11609586,ACH-000547,BLCA,4.4527,3.1664
11609586,ACH-000566,BLCA,2.0572,2.1680
11609586,ACH-000384,BLCA,1.9525,2.7743
11455910,ACH-000905,BLCA,-0.5567,-0.9215
11455910,ACH-000486,BLCA,-1.3820,-1.0074
46843772,ACH-000973,BLCA,2.4785,3.2270
46843772,ACH-000566,BLCA,2.2060,3.1127
46843772,ACH-000018,BLCA,2.1059,3.5963
5327091,ACH-000896,BLCA,3.5111,2.9157
5327091,ACH-000802,BLCA,2.7746,2.0934
5327091,ACH-000396,BLCA,2.9360,2.6802
5327091,ACH-000566,BLCA,3.1039,2.4508
9931953,ACH-000802,BLCA,2.4933,2.9485
9931953,ACH-000396,BLCA,2.6963,3.0734
9931953,ACH-000473,BLCA,3.2870,3.1051
9931953,ACH-000242,BLCA,4.4958,3.5128
9931953,ACH-000384,BLCA,4.5163,3.2654
9858940,ACH-000905,BLCA,3.7499,3.8568
9858940,ACH-000142,BLCA,2.9310,4.3017
9858940,ACH-000566,BLCA,2.6700,4.0280
9858940,ACH-000545,BLCA,4.7482,4.0156
2733526,ACH-000896,BLCA,3.2729,3.5032
2733526,ACH-000486,BLCA,3.6142,3.4098
2733526,ACH-000566,BLCA,3.3535,3.2358
71271629,ACH-000802,BLCA,0.4824,2.0913
71271629,ACH-000018,BLCA,1.8974,2.2104
54685215,ACH-000905,BLCA,-0.8372,-0.2574
54685215,ACH-000896,BLCA,0.2130,0.0015
44632017,ACH-000896,BLCA,2.2522,0.8733
44632017,ACH-000018,BLCA,0.0638,1.4699
9863776,ACH-000142,BLCA,-0.3217,-0.0380
9863776,ACH-000547,BLCA,0.9500,2.2555
9863776,ACH-000242,BLCA,1.1908,0.7135
9863776,ACH-000018,BLCA,0.4085,-0.1205
9863776,ACH-000545,BLCA,0.1857,-0.3883
637858,ACH-000566,BLCA,0.7218,1.0159
637858,ACH-000018,BLCA,0.9004,1.5897
637858,ACH-000522,BLCA,0.5574,1.0285
6914657,ACH-000905,BLCA,-0.8940,-4.2762
6914657,ACH-000973,BLCA,1.9320,-2.3045
6914657,ACH-000473,BLCA,-3.7769,-5.4435
6914657,ACH-000018,BLCA,2.1395,-4.9219
6914657,ACH-000522,BLCA,-5.4155,-0.7082
6914657,ACH-000545,BLCA,-6.7604,-3.2830
57339144,ACH-000896,BLCA,2.5053,2.5730
57339144,ACH-000018,BLCA,2.4175,2.4854
56962337,ACH-000142,BLCA,1.4088,1.5683
56962337,ACH-000547,BLCA,1.8326,1.9160
56962337,ACH-000566,BLCA,1.7311,1.4024
2726824,ACH-000802,BLCA,2.0831,2.8365
2726824,ACH-000142,BLCA,2.2772,2.9995
2726824,ACH-000547,BLCA,4.0149,3.6572
2726824,ACH-000473,BLCA,4.2673,3.0418
2726824,ACH-000522,BLCA,2.8706,2.9089
31703,ACH-000142,BLCA,-2.1894,-1.9864
36462,ACH-000973,BLCA,0.1781,0.1092
36462,ACH-000142,BLCA,1.1274,1.6830
36462,ACH-000018,BLCA,2.7049,2.2104
36462,ACH-000545,BLCA,0.8483,0.8673
60750,ACH-000547,BLCA,-0.3938,-2.2195
5746,ACH-000896,BLCA,-2.1742,-0.5200
44462760,ACH-000547,BLCA,4.5212,4.3456
44462760,ACH-000384,BLCA,4.2211,3.4153
5394,ACH-000896,BLCA,3.8120,5.6639
5394,ACH-000396,BLCA,5.9459,5.7941
5394,ACH-000242,BLCA,6.1664,5.9497
5394,ACH-000522,BLCA,5.4861,5.1140
5460769,ACH-000896,BLCA,1.2871,0.9640
5460769,ACH-000384,BLCA,0.1989,1.0472
5460769,ACH-000018,BLCA,-1.3807,0.8207
5311497,ACH-000547,BLCA,-2.8085,-3.0490
5459322,ACH-000896,BLCA,5.4082,4.5634
5459322,ACH-000396,BLCA,4.8506,4.7718
5459322,ACH-000545,BLCA,5.3123,4.6962
104842,ACH-000973,BLCA,-6.6851,-5.3731
104842,ACH-000547,BLCA,-0.1576,-2.6868
104842,ACH-000566,BLCA,-3.8954,-5.2393
104842,ACH-000384,BLCA,-4.1057,-4.2903
104842,ACH-000522,BLCA,-5.1735,-5.1125
4263900,ACH-000802,BLCA,1.5257,1.7758
4263900,ACH-000720,BLCA,3.3609,3.8932
4263900,ACH-000545,BLCA,4.0038,2.4794
44551660,ACH-000896,BLCA,2.0760,3.1451
44551660,ACH-000242,BLCA,1.0359,2.4301
44551660,ACH-000384,BLCA,4.8086,5.0394
44551660,ACH-000018,BLCA,2.3944,3.1194
44551660,ACH-000545,BLCA,3.9612,3.5314
16720766,ACH-000973,BLCA,-1.0507,-1.2811
16720766,ACH-000896,BLCA,-2.5933,-0.3058
16720766,ACH-000384,BLCA,-0.8853,0.0126
78243717,ACH-000384,BLCA,4.7204,4.6799
78243717,ACH-000018,BLCA,4.7201,4.3720
24826799,ACH-000896,BLCA,-0.3104,1.1384
24826799,ACH-000802,BLCA,0.0894,-0.4392
24826799,ACH-000486,BLCA,1.3316,0.8230
24826799,ACH-000566,BLCA,-0.9844,-0.4292
24826799,ACH-000384,BLCA,-0.7620,2.0279
25222038,ACH-000905,BLCA,1.1596,-1.0490
25222038,ACH-000547,BLCA,-0.5154,0.0801
25222038,ACH-000018,BLCA,0.4399,0.0090
11713159,ACH-000973,BLCA,1.0270,0.9801
11713159,ACH-000802,BLCA,1.0406,0.8023
11713159,ACH-000473,BLCA,0.2653,2.3175
11713159,ACH-000720,BLCA,3.4143,1.8791
11713159,ACH-000522,BLCA,2.4763,1.2069
53302361,ACH-000896,BLCA,-0.0935,1.5493
53302361,ACH-000486,BLCA,2.7423,1.0805
53302361,ACH-000242,BLCA,0.2314,1.3737
53302361,ACH-000566,BLCA,-1.2069,-0.3403
53302361,ACH-000384,BLCA,-0.6615,3.2103
560326,ACH-000905,BLCA,6.6980,6.1290
560326,ACH-000566,BLCA,5.4918,6.0942
3005532,ACH-000905,BLCA,1.5455,1.4626
3005532,ACH-000973,BLCA,1.6908,1.5042
3005532,ACH-000486,BLCA,2.4244,2.0529
3005532,ACH-000545,BLCA,0.9203,2.0195
10027278,ACH-000896,BLCA,1.3544,2.3575
10027278,ACH-000473,BLCA,0.3007,1.1370
10027278,ACH-000242,BLCA,2.7122,2.8001
5208,ACH-000486,BLCA,1.3407,0.2775
5208,ACH-000545,BLCA,0.0021,-0.5512
3218,ACH-000384,BLCA,2.5623,3.0910
3463933,ACH-000473,BLCA,1.7907,2.3788
3463933,ACH-000018,BLCA,3.7857,2.0220
3463933,ACH-000720,BLCA,1.5011,1.5441
6753378,ACH-000905,BLCA,1.7207,1.6839
6753378,ACH-000973,BLCA,2.9874,1.9651
6753378,ACH-000566,BLCA,1.2304,1.8586
521106,ACH-000973,BLCA,1.8009,3.0244
521106,ACH-000242,BLCA,5.8249,4.9858
521106,ACH-000018,BLCA,5.8807,4.3926
521106,ACH-000720,BLCA,3.9309,4.4856
25022668,ACH-000802,BLCA,-0.2242,1.6126
25022668,ACH-000396,BLCA,1.4987,1.6670
25022668,ACH-000720,BLCA,5.5750,4.3164
10200390,ACH-000242,BLCA,1.5913,2.6397
3385,ACH-000566,BLCA,4.8075,2.6701
3385,ACH-000720,BLCA,4.6908,4.4469
446378,ACH-000905,BLCA,-4.7757,-5.4016
446378,ACH-000547,BLCA,-1.3759,-4.2088
446378,ACH-000396,BLCA,-4.8968,-5.2483
446378,ACH-000486,BLCA,-2.8584,-2.6641
446378,ACH-000566,BLCA,-7.0812,-5.4197
446378,ACH-000522,BLCA,-5.3099,-5.2697
446378,ACH-000545,BLCA,-4.1029,-4.5336
11404337,ACH-000905,BLCA,-2.4234,-2.4001
11404337,ACH-000973,BLCA,-1.8183,-2.1112
11404337,ACH-000486,BLCA,1.0841,0.1202
11404337,ACH-000384,BLCA,0.5148,0.7658
24785538,ACH-000486,BLCA,3.1442,0.4768
11640390,ACH-000396,BLCA,2.0812,1.8251
11640390,ACH-000486,BLCA,2.5473,2.2786
11640390,ACH-000522,BLCA,2.9830,1.5302
54676905,ACH-000973,BLCA,4.1189,4.1100
54676905,ACH-000802,BLCA,4.1562,4.2247
54676905,ACH-000547,BLCA,3.7804,4.7687
54676905,ACH-000566,BLCA,3.9985,4.3443
54676905,ACH-000018,BLCA,3.8319,4.4718
54676905,ACH-000522,BLCA,3.8619,4.2851
11617559,ACH-000905,BLCA,4.3639,5.2662
11617559,ACH-000018,BLCA,5.4896,5.4768
11617559,ACH-000545,BLCA,5.3007,5.4846
10096043,ACH-000396,BLCA,-4.0093,-3.9719
10096043,ACH-000473,BLCA,-5.1566,-4.0349
10096043,ACH-000522,BLCA,-3.7616,-3.8700
8249,ACH-000905,BLCA,9.8051,7.8827
8249,ACH-000142,BLCA,10.3839,7.8952
8249,ACH-000547,BLCA,10.9010,7.9525
8249,ACH-000473,BLCA,9.1958,7.0840
8249,ACH-000242,BLCA,8.8992,7.8363
8249,ACH-000720,BLCA,9.8445,7.9474
5280757,ACH-000973,BLCA,-4.0340,-3.1655
5280757,ACH-000802,BLCA,-2.8040,-3.1538
5280757,ACH-000396,BLCA,-3.0826,-2.9007
5280757,ACH-000242,BLCA,-1.9482,-2.7124
5280757,ACH-000720,BLCA,-3.1369,-2.7910
10113978,ACH-000486,BLCA,3.7804,3.1343
10113978,ACH-000566,BLCA,1.1755,2.7728
10113978,ACH-000384,BLCA,4.1855,4.2616
6445533,ACH-000802,BLCA,-3.3623,-3.4701
6445533,ACH-000486,BLCA,-2.6600,-2.3912
448013,ACH-000905,BLCA,-7.1238,-7.1288
448013,ACH-000396,BLCA,-6.5958,-6.9226
448013,ACH-000242,BLCA,-2.9295,-2.6484
448013,ACH-000384,BLCA,-0.5307,-2.7106
448013,ACH-000720,BLCA,-5.4558,-3.2604
25124816,ACH-000896,BLCA,2.2384,2.4157
25124816,ACH-000547,BLCA,1.2034,2.5901
25124816,ACH-000396,BLCA,2.1289,1.9072
25124816,ACH-000242,BLCA,2.5493,2.5530
25124816,ACH-000522,BLCA,2.1895,1.9505
9813758,ACH-000896,BLCA,3.3975,3.1240
9813758,ACH-000720,BLCA,4.4959,4.2158
159324,ACH-000905,BLCA,0.0109,0.8370
159324,ACH-000473,BLCA,-0.8460,1.5022
159324,ACH-000242,BLCA,1.7302,2.4613
25126798,ACH-000905,BLCA,3.9424,3.6451
25126798,ACH-000973,BLCA,3.7779,3.7465
25126798,ACH-000018,BLCA,4.0901,4.0246
10109823,ACH-000547,BLCA,2.0707,2.7184
10109823,ACH-000522,BLCA,1.9232,1.6273
6450816,ACH-000396,BLCA,-0.0962,-0.2345
6450816,ACH-000018,BLCA,-1.4721,-1.0181
6450816,ACH-000720,BLCA,0.9162,0.0524
11338033,ACH-000142,BLCA,2.4643,1.6082
11338033,ACH-000547,BLCA,1.1381,2.8136
11338033,ACH-000486,BLCA,0.7606,2.1262
11338033,ACH-000018,BLCA,1.6045,1.7954
11338033,ACH-000522,BLCA,2.0838,-0.7677
11338033,ACH-000545,BLCA,3.6732,2.4761
9952773,ACH-000973,BLCA,4.9519,4.1368
9952773,ACH-000242,BLCA,3.4770,4.3841
9952773,ACH-000018,BLCA,4.0932,4.5117
11754511,ACH-000905,BLCA,0.2855,2.0107
11754511,ACH-000547,BLCA,5.3744,4.1467
11754511,ACH-000396,BLCA,4.7325,3.4978
11754511,ACH-000486,BLCA,4.1666,3.7204
11754511,ACH-000473,BLCA,1.0487,1.4383
11754511,ACH-000720,BLCA,4.6772,4.0360
11754511,ACH-000522,BLCA,2.3018,1.4727
11647372,ACH-000973,BLCA,3.1781,2.2704
11647372,ACH-000566,BLCA,-0.6106,1.5338
11647372,ACH-000545,BLCA,3.1010,2.1356
5289247,ACH-000547,BLCA,4.1462,3.2274
5289247,ACH-000566,BLCA,3.0275,2.9732
5289247,ACH-000384,BLCA,5.0466,4.3032
46885626,ACH-000973,BLCA,3.0626,2.9311
46885626,ACH-000547,BLCA,4.3901,3.2374
46885626,ACH-000242,BLCA,0.6516,2.0117
46885626,ACH-000384,BLCA,4.2021,3.9955
176167,ACH-000896,BLCA,5.2593,3.6901
176167,ACH-000242,BLCA,2.9396,2.9373
176167,ACH-000522,BLCA,4.0538,1.7404
11373846,ACH-000905,BLCA,3.8060,4.2191
11373846,ACH-000973,BLCA,4.7388,4.6021
11373846,ACH-000802,BLCA,5.0644,4.2064
11373846,ACH-000547,BLCA,6.1960,5.6957
11373846,ACH-000720,BLCA,5.7284,5.2658
11625818,ACH-000896,BLCA,4.0997,4.3880
11625818,ACH-000566,BLCA,3.0779,4.1014
11625818,ACH-000384,BLCA,5.8605,5.3725
11625818,ACH-000720,BLCA,5.6599,5.2157
11625818,ACH-000522,BLCA,3.2507,3.4010
11625818,ACH-000545,BLCA,5.5366,4.8016
25102847,ACH-000547,BLCA,3.8353,3.4993
25102847,ACH-000018,BLCA,2.9301,3.0804
25102847,ACH-000720,BLCA,3.3684,3.4111
24889392,ACH-000547,BLCA,3.0389,2.9244
24889392,ACH-000486,BLCA,2.6390,2.4433
24889392,ACH-000473,BLCA,2.3925,1.7999
24889392,ACH-000720,BLCA,3.0267,2.5794
24889392,ACH-000545,BLCA,2.5676,2.7585
9874913,ACH-000566,BLCA,4.3143,4.2643
9874913,ACH-000522,BLCA,3.1306,3.8013
704473,ACH-000896,BLCA,4.1726,4.2766
704473,ACH-000547,BLCA,5.5079,5.3428
704473,ACH-000384,BLCA,5.2057,5.3327
53340664,ACH-000384,BLCA,4.4015,4.5992
11634725,ACH-000384,BLCA,3.0615,4.3679
11634725,ACH-000720,BLCA,4.6432,3.8048
11493598,ACH-000905,BLCA,4.6653,4.6708
11493598,ACH-000802,BLCA,4.3151,4.2703
11493598,ACH-000396,BLCA,5.6290,5.5801
11493598,ACH-000486,BLCA,5.6050,5.2247
11493598,ACH-000473,BLCA,4.5254,4.5664
11493598,ACH-000566,BLCA,4.3083,4.7008
53394750,ACH-000802,BLCA,4.6275,3.7103
53394750,ACH-000384,BLCA,5.9172,5.9020
53394750,ACH-000018,BLCA,4.6636,5.3502
53394750,ACH-000545,BLCA,5.2481,5.2354
9910224,ACH-000547,BLCA,6.1937,5.8705
9910224,ACH-000486,BLCA,5.4867,5.5399
9910224,ACH-000566,BLCA,5.0479,5.2695
9910224,ACH-000018,BLCA,5.4454,5.5644
11178236,ACH-000566,BLCA,-5.1685,-4.6511
11178236,ACH-000018,BLCA,-3.1669,-3.6165
11178236,ACH-000720,BLCA,-5.5124,-2.3714
42640,ACH-000547,BLCA,3.1000,4.7365
42640,ACH-000486,BLCA,5.6007,3.9369
42640,ACH-000384,BLCA,5.9095,5.1908
24894414,ACH-000396,BLCA,3.6216,4.0859
24894414,ACH-000473,BLCA,4.3119,3.6263
24894414,ACH-000018,BLCA,3.4338,4.1447
6918848,ACH-000473,BLCA,-0.8855,-1.8017
6918848,ACH-000566,BLCA,-0.5896,-0.3538
6918848,ACH-000384,BLCA,2.8814,1.3109
24756910,ACH-000384,BLCA,2.6019,2.1650
6918638,ACH-000018,BLCA,0.9172,0.5581
46943432,ACH-000905,BLCA,1.9140,3.4092
46943432,ACH-000802,BLCA,3.3544,3.2631
46943432,ACH-000142,BLCA,5.3465,4.7225
46943432,ACH-000396,BLCA,5.4426,4.8856
46943432,ACH-000473,BLCA,5.5865,3.3444
46943432,ACH-000720,BLCA,5.9907,5.0171
24951314,ACH-000018,BLCA,1.5400,1.2837
24951314,ACH-000522,BLCA,0.7530,0.0525
11485656,ACH-000973,BLCA,1.6908,2.3661
11485656,ACH-000142,BLCA,2.0198,2.7000
11485656,ACH-000486,BLCA,2.4163,2.6458
46931012,ACH-000905,BLCA,4.2587,3.8138
46931012,ACH-000545,BLCA,5.4148,4.7096
49806720,ACH-000905,BLCA,3.6971,3.2819
49806720,ACH-000973,BLCA,3.6761,3.4218
49806720,ACH-000802,BLCA,3.6435,3.2552
49806720,ACH-000396,BLCA,4.2360,3.9349
49806720,ACH-000486,BLCA,4.2467,3.8308
49806720,ACH-000473,BLCA,3.8921,3.2115
6445562,ACH-000142,BLCA,0.5030,2.7076
6445562,ACH-000547,BLCA,3.0276,2.8974
6445562,ACH-000486,BLCA,3.8529,2.9279
6445562,ACH-000473,BLCA,4.1789,1.0607
6445562,ACH-000545,BLCA,2.1099,3.0276
25167777,ACH-000396,BLCA,-1.9312,-1.1644
25167777,ACH-000486,BLCA,-0.4950,-1.0456
25167777,ACH-000545,BLCA,-1.3218,-1.3106
56965967,ACH-000720,BLCA,4.2520,4.2400
56965967,ACH-000522,BLCA,1.8555,2.3670
3796,ACH-000973,BLCA,4.2881,3.6016
3796,ACH-000802,BLCA,4.3883,3.0836
3796,ACH-000242,BLCA,2.8842,4.1154
